tiempo,a_x,a_y,a_z,a_mod
2.021899999999999977e+02,-1.997217773488780060e-02,9.301080610885625877e-02,9.799538259620534930e+00,9.799999999984855492e+00
2.022249999999999943e+02,-1.997217727916969152e-02,9.301080572103835598e-02,9.799538259795504302e+00,9.800000000155206337e+00
2.022599999999999909e+02,-1.997217726772069699e-02,9.301080572701365956e-02,9.799538259799200901e+00,9.800000000158936686e+00
2.022899999999999920e+02,-1.997217767747537509e-02,9.301080611053544334e-02,9.799538259634356763e+00,9.799999999998576072e+00
2.023249999999999886e+02,-1.997217609704402680e-02,9.301080481709199377e-02,9.799538260157783398e+00,9.800000000506480902e+00
2.023549999999999898e+02,-1.997217608748584616e-02,9.301080482578873154e-02,9.799538260157905967e+00,9.800000000506665643e+00
2.023899999999999864e+02,-1.997217962298760557e-02,9.301080779489624695e-02,9.799538258961929316e+00,9.799999999346130863e+00
2.024250000000000114e+02,-1.997217763691850126e-02,9.301080615131694651e-02,9.799538259634783088e+00,9.799999999999304379e+00
2.024550000000000125e+02,-1.997217327232599093e-02,9.301080211563514388e-02,9.799538261501512082e+00,9.800000001818750306e+00
2.024900000000000091e+02,-1.997217326250903466e-02,9.301080213525439455e-02,9.799538261493216496e+00,9.800000001810619921e+00
2.025200000000000102e+02,-1.997218042169045249e-02,9.301080892311179571e-02,9.799538258304993477e+00,9.799999998701560244e+00
2.025550000000000068e+02,-1.997217760267760989e-02,9.301080619578806774e-02,9.799538259634250181e+00,9.799999999999124967e+00
2.025900000000000034e+02,-1.997217560153881355e-02,9.301080455278837311e-02,9.799538260298245262e+00,9.800000000643416698e+00
2.026200000000000045e+02,-1.997217760574248810e-02,9.301080623929336433e-02,9.799538259622647018e+00,9.799999999987941024e+00
2.026550000000000011e+02,-1.997217478316886188e-02,9.301080352308999100e-02,9.799538260938401635e+00,9.800000001272103134e+00
2.026850000000000023e+02,-1.997217798420140508e-02,9.301080658477196839e-02,9.799538259495019332e+00,9.799999999864370537e+00
2.027199999999999989e+02,-1.997217753511107072e-02,9.301080623198108854e-02,9.799538259639096083e+00,9.800000000004176925e+00
2.027549999999999955e+02,-1.997217796127983419e-02,9.301080660459956628e-02,9.799538259494857684e+00,9.799999999864350997e+00
2.027899999999999920e+02,-1.997218189819847250e-02,9.301081026443025479e-02,9.799538257817774323e+00,9.799999998230104481e+00
2.028199999999999932e+02,-1.997217750743241274e-02,9.301080626411974139e-02,9.799538259639204441e+00,9.800000000004533973e+00
2.028499999999999943e+02,-1.997217948771195725e-02,9.301080792584327794e-02,9.799538258975026395e+00,9.799999999360194280e+00
2.028849999999999909e+02,-1.997217750473303383e-02,9.301080629727354054e-02,9.799538259634058335e+00,9.799999999999696954e+00
2.029199999999999875e+02,-1.997218030471200473e-02,9.301080901932097522e-02,9.799538258332933793e+00,9.799999998730175577e+00
2.029499999999999886e+02,-1.997217746844063072e-02,9.301080630340469169e-02,9.799538259638586268e+00,9.800000000004208900e+00
2.029850000000000136e+02,-1.997217468578446967e-02,9.301080363336759749e-02,9.799538260929926636e+00,9.800000001264477234e+00
2.030149999999999864e+02,-1.997217467626875506e-02,9.301080364028893599e-02,9.799538260932141753e+00,9.800000001266738536e+00
2.030500000000000114e+02,-1.997217588318850670e-02,9.301080504184403019e-02,9.799538260158380254e+00,9.800000000508774178e+00
2.030850000000000080e+02,-1.997217983732757496e-02,9.301080872307558589e-02,9.799538258471875096e+00,9.799999998865343898e+00
2.031150000000000091e+02,-1.997217941242689088e-02,9.301080800955979777e-02,9.799538258974582305e+00,9.799999999360391456e+00
2.031500000000000057e+02,-1.997217897923441940e-02,9.301080766977339043e-02,9.799538259115404770e+00,9.799999999497098102e+00
2.031800000000000068e+02,-1.997217783767646707e-02,9.301080673720830971e-02,9.799538259494054770e+00,9.799999999864553502e+00
2.032150000000000034e+02,-1.997217504269224037e-02,9.301080407918067838e-02,9.799538260767949538e+00,9.800000001107465053e+00
2.032500000000000000e+02,-1.997217739567869188e-02,9.301080640936806865e-02,9.799538259634626769e+00,9.800000000001107381e+00
2.032800000000000011e+02,-1.997217581713856341e-02,9.301080511500579850e-02,9.799538260157962810e+00,9.800000000508916287e+00
2.033149999999999977e+02,-1.997217740326515806e-02,9.301080645569695382e-02,9.799538259622220693e+00,9.799999999989156052e+00
2.033449999999999989e+02,-1.997217739483300378e-02,9.301080646563077148e-02,9.799538259622082137e+00,9.799999999989095656e+00
2.033799999999999955e+02,-1.997217738531744530e-02,9.301080647718149019e-02,9.799538259622700309e+00,9.799999999989802646e+00
2.034149999999999920e+02,-1.997217734985611698e-02,9.301080646292167464e-02,9.799538259634710258e+00,9.800000000001604761e+00
2.034449999999999932e+02,-1.997217736604238111e-02,9.301080649732824945e-02,9.799538259622378789e+00,9.799999999989633892e+00
2.034799999999999898e+02,-1.997217775168943707e-02,9.301080683236993829e-02,9.799538259493452586e+00,9.799999999864679623e+00
2.035099999999999909e+02,-1.997217690575280036e-02,9.301080614641372979e-02,9.799538259774234206e+00,9.800000000137213618e+00
2.035449999999999875e+02,-1.997217886709858059e-02,9.301080779573761559e-02,9.799538259114875416e+00,9.799999999497536862e+00
2.035800000000000125e+02,-1.997217730206087352e-02,9.301080651452775516e-02,9.799538259634045900e+00,9.800000000001332978e+00
2.036100000000000136e+02,-1.997217450775972195e-02,9.301080386292470692e-02,9.799538260899538500e+00,9.800000001235906311e+00
2.036450000000000102e+02,-1.997217571458438645e-02,9.301080523251623045e-02,9.799538260157740766e+00,9.800000000509600184e+00
2.036750000000000114e+02,-1.997217769600600004e-02,9.301080689414570335e-02,9.799538259493017378e+00,9.799999999864716926e+00
2.037100000000000080e+02,-1.997217725095164209e-02,9.301080654460378017e-02,9.799538259637891713e+00,9.800000000005359979e+00
2.037450000000000045e+02,-1.997218006740779719e-02,9.301080925050095316e-02,9.799538258360495746e+00,9.799999998759446385e+00
2.037750000000000057e+02,-1.997217446053861298e-02,9.301080391676185000e-02,9.799538260897170616e+00,9.800000001233952318e+00
2.038100000000000023e+02,-1.997218160236302609e-02,9.301081055936791242e-02,9.799538257842412392e+00,9.799999998256938127e+00
2.038400000000000034e+02,-1.997217565703365838e-02,9.301080529258917706e-02,9.799538260157008907e+00,9.800000000509323073e+00
2.038750000000000000e+02,-1.997217721690687509e-02,9.301080660709021286e-02,9.799538259633504111e+00,9.800000000001496403e+00
2.039099999999999966e+02,-1.997217876073172083e-02,9.301080790901704309e-02,9.799538259113637295e+00,9.799999999497156722e+00
2.039399999999999977e+02,-1.997218156522366506e-02,9.301081060913508891e-02,9.799538257833821930e+00,9.799999998248743793e+00
2.039749999999999943e+02,-1.997217718747193449e-02,9.301080663832141104e-02,9.799538259633012061e+00,9.800000000001240608e+00
2.040049999999999955e+02,-1.997217718287280439e-02,9.301080665031845329e-02,9.799538259631717096e+00,9.800000000000050449e+00
2.040399999999999920e+02,-1.997217719536821881e-02,9.301080668531588880e-02,9.799538259621137115e+00,9.799999999989827515e+00
2.040749999999999886e+02,-1.997217714468658631e-02,9.301080665883797172e-02,9.799538259636840110e+00,9.800000000005175238e+00
2.041049999999999898e+02,-1.997217870615957194e-02,9.301080797229256680e-02,9.799538259113116823e+00,9.799999999497126524e+00
2.041399999999999864e+02,-1.997218150803851955e-02,9.301081067323574425e-02,9.799538257832777433e+00,9.799999998248191346e+00
2.041699999999999875e+02,-1.997217994481883738e-02,9.301080938871070236e-02,9.799538258354374420e+00,9.799999998754385544e+00
2.042050000000000125e+02,-1.997217867846429185e-02,9.301080800429092910e-02,9.799538259112850369e+00,9.799999999497106984e+00
2.042400000000000091e+02,-1.997217753502489312e-02,9.301080707363046374e-02,9.799538259491953340e+00,9.799999999865027789e+00
2.042700000000000102e+02,-1.997217991884265090e-02,9.301080940973759092e-02,9.799538258366194299e+00,9.799999998766352860e+00
2.043050000000000068e+02,-1.997218146360113522e-02,9.301081070900811543e-02,9.799538257850157308e+00,9.799999998265819912e+00
2.043350000000000080e+02,-1.997217666738390629e-02,9.301080640594577842e-02,9.799538259771972903e+00,9.800000000136929401e+00
2.043700000000000045e+02,-1.997217710199421237e-02,9.301080679019746444e-02,9.799538259620542036e+00,9.799999999990038901e+00
2.044050000000000011e+02,-1.997217709364344784e-02,9.301080680271507639e-02,9.799538259620835134e+00,9.799999999990433253e+00
2.044350000000000023e+02,-1.997217704408781394e-02,9.301080677446776912e-02,9.799538259636280557e+00,9.800000000005509193e+00
2.044699999999999989e+02,-1.997217986091140776e-02,9.301080945678685818e-02,9.799538258381430111e+00,9.799999998781915522e+00
2.045000000000000000e+02,-1.997217704032871674e-02,9.301080680722556560e-02,9.799538259632447179e+00,9.800000000001979572e+00
2.045349999999999966e+02,-1.997217661202851935e-02,9.301080647091813924e-02,9.799538259771825466e+00,9.800000000137286449e+00
2.045699999999999932e+02,-1.997217660295268551e-02,9.301080648292842090e-02,9.799538259771605198e+00,9.800000000137160328e+00
2.045999999999999943e+02,-1.997217502515400908e-02,9.301080518849984269e-02,9.799538260295241443e+00,9.800000000645272991e+00
2.046349999999999909e+02,-1.997217698827022728e-02,9.301080683909496161e-02,9.799538259635738768e+00,9.800000000005466561e+00
2.046649999999999920e+02,-1.997217542222355299e-02,9.301080555455645826e-02,9.799538260155204128e+00,9.800000000509525577e+00
2.046999999999999886e+02,-1.997217656473276870e-02,9.301080652269057281e-02,9.799538259771130910e+00,9.800000000136986245e+00
2.047350000000000136e+02,-1.997217655488508700e-02,9.301080653373518248e-02,9.799538259771251703e+00,9.800000000137192302e+00
2.047649999999999864e+02,-1.997217260832384253e-02,9.301080293745275784e-02,9.799538261408283546e+00,9.800000001731971722e+00
2.048000000000000114e+02,-1.997217458927396522e-02,9.301080460463670430e-02,9.799538260742071571e+00,9.800000001085651391e+00
2.048300000000000125e+02,-1.997217495811354215e-02,9.301080526062416309e-02,9.799538260294488268e+00,9.800000000645066933e+00
2.048650000000000091e+02,-1.997217891224541825e-02,9.301080856439115918e-02,9.799538258970788007e+00,9.799999999360842651e+00
2.049000000000000057e+02,-1.997217691087170219e-02,9.301080692178462228e-02,9.799538259634932302e+00,9.800000000005287148e+00
2.049300000000000068e+02,-1.997217492940116940e-02,9.301080529184520274e-02,9.799538260294214709e+00,9.800000000645031406e+00
2.049650000000000034e+02,-1.997217693347204392e-02,9.301080697970469380e-02,9.799538259619108516e+00,9.799999999990060218e+00
2.049950000000000045e+02,-1.997217692417381854e-02,9.301080698862250473e-02,9.799538259619497538e+00,9.799999999990514965e+00
2.050300000000000011e+02,-1.997217253101267118e-02,9.301080302026071278e-02,9.799538261408020645e+00,9.800000001732337651e+00
2.050649999999999977e+02,-1.997217409342307362e-02,9.301080434740927050e-02,9.799538260874733453e+00,9.800000001214854706e+00
2.050949999999999989e+02,-1.997217926557412829e-02,9.301080930909530475e-02,9.799538258519124412e+00,9.799999998916989696e+00
2.051299999999999955e+02,-1.997217688799206303e-02,9.301080703323642840e-02,9.799538259619204439e+00,9.799999999990571808e+00
2.051599999999999966e+02,-1.997217728956637850e-02,9.301080737920701391e-02,9.799538259486162417e+00,9.799999999861636724e+00
2.051949999999999932e+02,-1.997217882047349832e-02,9.301080867130345764e-02,9.799538258970413196e+00,9.799999999361295622e+00
2.052299999999999898e+02,-1.997191335972186774e-02,9.301052859134170681e-02,9.799538244672145737e+00,9.799999981864496945e+00
2.052599999999999909e+02,-1.997168659691806944e-02,9.301028885642223520e-02,9.799538231024685686e+00,9.799999965480260755e+00
2.052949999999999875e+02,-1.997333099080291635e-02,9.301202843985748037e-02,9.799538329140913717e+00,9.800000083453431543e+00
2.053249999999999886e+02,-1.997297436546384419e-02,9.301164926164509628e-02,9.799538308380606466e+00,9.800000058368489420e+00
2.053600000000000136e+02,-1.997035558944810010e-02,9.300888234301527002e-02,9.799538149690727451e+00,9.799999868088827171e+00
2.053950000000000102e+02,-1.997425909231419563e-02,9.301300717014190922e-02,9.799538386241954058e+00,9.800000151732584541e+00
2.054250000000000114e+02,-1.997194788138860477e-02,9.301057398576513535e-02,9.799538235167633005e+00,9.799999972861616726e+00
2.054600000000000080e+02,-1.996962187569995689e-02,9.300811150508740688e-02,9.799538100945945018e+00,9.799999810535449996e+00
2.054900000000000091e+02,-1.997114292584269493e-02,9.300972494634439369e-02,9.799538185095242326e+00,9.799999913093067505e+00
2.055250000000000057e+02,-1.997325308491949142e-02,9.301193164004670222e-02,9.799538335460916016e+00,9.800000088695627554e+00
2.055600000000000023e+02,-1.996895457086260081e-02,9.300741272508965263e-02,9.799538054119347308e+00,9.799999755719470684e+00
2.055900000000000034e+02,-1.997111113747916666e-02,9.300970074982309321e-02,9.799538175455694500e+00,9.799999903159548609e+00
2.056250000000000000e+02,-1.997327265014910494e-02,9.301194351560440610e-02,9.799538346704485647e+00,9.800000100091253330e+00
2.056550000000000011e+02,-1.997603281721348212e-02,9.301486482689556856e-02,9.799538507524680142e+00,9.800000294256369315e+00
2.056899999999999977e+02,-1.997109110437735383e-02,9.300968954235060149e-02,9.799538163348724851e+00,9.799999890905956690e+00
2.057249999999999943e+02,-1.997319342758551580e-02,9.301184980819929282e-02,9.799538352530223762e+00,9.800000104865876693e+00
2.057549999999999955e+02,-1.997313615642503856e-02,9.301178635907396408e-02,9.799538351451976936e+00,9.800000103068763124e+00
2.057899999999999920e+02,-1.997179700128135296e-02,9.301042123491466695e-02,9.799538219474944967e+00,9.799999955412445729e+00
2.058199999999999932e+02,-1.996877378623260202e-02,9.300724728914187833e-02,9.799538017504744403e+00,9.799999717168141444e+00
2.058549999999999898e+02,-1.997266632768727665e-02,9.301130485846254015e-02,9.799538304923965271e+00,9.800000051015498315e+00
2.058899999999999864e+02,-1.997212471437482748e-02,9.301075411028467133e-02,9.799538252251403847e+00,9.799999992014504002e+00
2.059199999999999875e+02,-1.997185354110019018e-02,9.301047978490935286e-02,9.799538226485108083e+00,9.799999963093192434e+00
2.059550000000000125e+02,-1.997215783492199345e-02,9.301078917207471208e-02,9.799538257627807170e+00,9.799999997790919792e+00
2.059850000000000136e+02,-1.997530611294793396e-02,9.301406420923385987e-02,9.799538495903940216e+00,9.800000273556031871e+00
2.060200000000000102e+02,-1.996909801655702421e-02,9.300760867515703301e-02,9.799538021450462821e+00,9.799999725204093792e+00
2.060550000000000068e+02,-1.997527250128243795e-02,9.301402333708608250e-02,9.799538500837266852e+00,9.800000278032687362e+00
2.060850000000000080e+02,-1.997526622260276108e-02,9.301401399098781220e-02,9.799538500427027898e+00,9.800000277520963365e+00
2.061200000000000045e+02,-1.997229432174833785e-02,9.301092679520618633e-02,9.799538269892440923e+00,9.800000011639301789e+00
2.061500000000000057e+02,-1.996943374649869790e-02,9.300797282505716967e-02,9.799538030929557664e+00,9.799999738822849693e+00
2.061850000000000023e+02,-1.997451828502124285e-02,9.301321639137005715e-02,9.799538467322541635e+00,9.800000235323384601e+00
2.062199999999999989e+02,-1.997296748054641982e-02,9.301161187612305703e-02,9.799538338173833907e+00,9.800000087791456593e+00
2.062500000000000000e+02,-1.997066357525685912e-02,9.300926966037101340e-02,9.799538108609306519e+00,9.799999831312877774e+00
2.062849999999999966e+02,-1.997120544676494330e-02,9.300981918623851818e-02,9.799538160898659811e+00,9.799999889919446261e+00
2.063149999999999977e+02,-1.997115652101023181e-02,9.300977013202678390e-02,9.799538157905118396e+00,9.799999886360776458e+00
2.063499999999999943e+02,-1.997322667153745082e-02,9.301187604883934257e-02,9.799538365171610366e+00,9.800000117823472578e+00
2.063849999999999909e+02,-1.997269623515484857e-02,9.301133635217877227e-02,9.799538312105459781e+00,9.800000058556511462e+00
2.064149999999999920e+02,-1.997106549435034503e-02,9.300967749020185027e-02,9.799538149489205097e+00,9.799999876880516325e+00
